datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-14 09:00:00,133.562,5.462,14288.66,573.0,0.0,11.0,686.0
2007-01-14 10:00:00,104.182,8.14,14232.24,448.8,0.0,79.0,730.0
2007-01-14 11:00:00,60.514,5.276,14307.47,263.6,0.0,245.0,376.0
2007-01-14 12:00:00,42.75,11.26,14250.39,195.0,0.0,329.0,0.0
2007-01-14 13:00:00,77.922,15.118,14465.51,330.0,0.0,2.0,709.0
2007-01-14 14:00:00,109.648,15.408,14532.64,459.0,0.0,28.0,1078.0
2007-01-14 15:00:00,125.824,8.594,14544.55,520.2,506.0,64.0,1079.0
2007-01-14 16:00:00,205.548,11.554,14347.17,867.4,623.0,1347.0,445.0
2007-01-14 17:00:00,252.668,11.558,14049.01,1086.2,1.0,1604.0,705.0
2007-01-14 18:00:00,213.5009366252837,11.029728655462511,14005.698980764515,915.5747552254262,1.3324807586746552,242.67061031109242,985.0
2007-01-14 19:00:00,197.49,20.906,13974.65,851.8,0.0,30.0,999.0
2007-01-14 20:00:00,191.574,11.628,14024.8,817.8,0.0,28.0,1005.0
2007-01-14 21:00:00,126.458,9.158,14227.16,531.6,0.0,0.0,1034.0
2007-01-14 22:00:00,87.764,6.234,14378.72,364.2,0.0,27.0,1055.0
2007-01-14 23:00:00,82.472,6.712,14538.03,337.0,0.0,25.0,1079.0
2007-01-15 00:00:00,81.438,5.426,14525.67,331.6,0.0,0.0,1076.0
2007-01-15 01:00:00,80.504,5.442,14425.85,331.6,0.0,26.0,1062.0
2007-01-15 02:00:00,27.72,5.308,14657.17,117.6,0.0,12.0,191.0
2007-01-15 03:00:00,17.392,6.764,14693.58,78.0,0.0,13.0,0.0
2007-01-15 04:00:00,17.496,7.022,14658.210000000001,77.6,0.0,25.0,0.0
2007-01-15 05:00:00,14.64,2.576,14575.39,61.4,0.0,0.0,0.0
2007-01-15 06:00:00,18.5,8.15,14663.24,84.6,0.0,24.0,0.0
2007-01-15 07:00:00,116.694,4.778,14339.77,490.8,0.0,0.0,725.0
2007-01-15 08:00:00,155.744,8.788,14275.39,654.2,277.0,24.0,1041.0
2007-01-15 09:00:00,95.7,4.31,14288.0,397.2,294.0,2.0,1043.0
2007-01-15 10:00:00,111.316,5.918,14287.76,467.0,528.0,23.0,1043.0
2007-01-15 11:00:00,82.286,5.994,14423.28,340.2,0.0,11.0,1062.0
2007-01-15 12:00:00,67.862,4.622,14511.44,282.8,0.0,13.0,763.0
2007-01-15 13:00:00,39.126,9.418,14545.0,187.6,0.0,20.0,0.0
2007-01-15 14:00:00,89.048,6.98,14617.48,374.0,0.0,5.0,783.0
2007-01-15 15:00:00,97.394,7.5,14655.9,401.6,0.0,25.0,1095.0
2007-01-15 16:00:00,92.54,4.94,14622.08,380.0,0.0,0.0,1091.0
2007-01-15 17:00:00,107.518,12.388,14285.3,453.6,0.0,25.0,1042.0
2007-01-15 18:00:00,134.87,6.298,14262.39,566.2,0.0,0.0,1039.0
2007-01-15 19:00:00,178.304,9.348,14121.85,758.6,0.0,479.0,1019.0
2007-01-15 20:00:00,164.554,10.52,14275.86,694.2,0.0,0.0,1041.0
2007-01-15 21:00:00,97.41,9.88,14426.12,407.8,0.0,26.0,47.0
2007-01-15 22:00:00,111.434,8.594,14621.76,458.0,0.0,0.0,0.0
2007-01-15 23:00:00,149.188,13.896,14628.42,620.4,0.0,1486.0,0.0
2007-01-16 00:00:00,23.242,8.386,14704.23,106.4,0.0,104.0,0.0
2007-01-16 01:00:00,17.956,4.016,14541.960000000001,78.0,0.0,43.0,0.0
2007-01-16 02:00:00,18.51,7.1080000000000005,14675.68,84.0,0.0,37.0,0.0
2007-01-16 03:00:00,17.62,5.582,14619.47,79.0,0.0,10.0,0.0
2007-01-16 04:00:00,47.025999999999996,4.892,14478.16,198.2,0.0,37.0,492.0
2007-01-16 05:00:00,24.518,3.942,14586.710000000001,106.0,0.0,10.0,133.0
2007-01-16 06:00:00,42.046,7.87,14601.91,182.8,0.0,37.0,36.0
2007-01-16 07:00:00,149.054,7.786,14381.41,620.6,1.0,2.0,1057.0
2007-01-16 08:00:00,65.094,7.3,14503.92,275.4,513.0,25.0,225.0
2007-01-16 09:00:00,53.256,5.938,14552.84,227.20000000000002,547.0,0.0,0.0
2007-01-16 10:00:00,24.028,6.4719999999999995,14432.21,113.8,0.0,25.0,0.0
2007-01-16 11:00:00,38.422,5.4719999999999995,14471.15,172.0,0.0,0.0,0.0
2007-01-16 12:00:00,116.08,14.664,14513.75,498.2,996.0,46.0,0.0
2007-01-16 13:00:00,56.698,12.488,14585.82,244.2,6.0,57.0,68.0
2007-01-16 14:00:00,115.012,8.21,14514.77,476.2,0.0,46.0,1075.0
2007-01-16 15:00:00,53.408,6.502,14687.94,225.79999999999998,0.0,35.0,282.0
2007-01-16 16:00:00,98.938,8.846,14611.07,408.6,0.0,30.0,927.0
2007-01-16 17:00:00,171.69,15.326,14267.44,726.8,0.0,25.0,1039.0
2007-01-16 18:00:00,187.57,6.294,14217.61,791.2,0.0,0.0,1032.0
2007-01-16 19:00:00,117.57,8.382,14278.34,497.4,0.0,25.0,217.0
2007-01-16 20:00:00,83.81,7.972,14354.98,361.2,0.0,0.0,0.0
2007-01-16 21:00:00,84.166,8.088,14395.67,354.2,0.0,25.0,0.0
2007-01-16 22:00:00,57.286,5.924,14711.49,237.4,0.0,16.0,0.0
2007-01-16 23:00:00,23.404,7.968,14711.92,100.8,0.0,9.0,0.0
2007-01-17 00:00:00,17.96,7.8,14613.9,80.6,0.0,25.0,0.0
2007-01-17 01:00:00,14.788,3.036,14501.49,61.800000000000004,0.0,0.0,0.0
2007-01-17 02:00:00,51.604,7.108,14556.99,214.4,0.0,25.0,563.0
2007-01-17 03:00:00,16.038,4.764,14604.13,67.6,0.0,0.0,0.0
2007-01-17 04:00:00,17.201999999999998,6.536,14576.87,76.4,0.0,25.0,0.0
2007-01-17 05:00:00,15.81,4.482,14506.06,67.6,0.0,0.0,0.0
2007-01-17 06:00:00,52.608,6.78,14454.18,227.79999999999998,0.0,25.0,123.0
2007-01-17 07:00:00,134.148,8.594,14346.86,558.8,0.0,0.0,1052.0
2007-01-17 08:00:00,187.196,14.64,14475.05,782.4,260.0,427.0,1069.0
2007-01-17 09:00:00,193.62800000000001,19.954,14399.89,816.6,1062.0,62.0,1059.0
2007-01-17 10:00:00,245.146,10.004,14238.24,1041.8,536.0,1843.0,1035.0
2007-01-17 11:00:00,146.736,6.27,14396.51,612.8,552.0,88.0,1058.0
2007-01-17 12:00:00,104.832,6.526,14497.04,435.6,0.0,38.0,1073.0
2007-01-17 13:00:00,85.542,6.7059999999999995,14594.82,350.8,0.0,38.0,1086.0
2007-01-17 14:00:00,91.782,6.0280000000000005,14652.5,373.6,0.0,75.0,1095.0
2007-01-17 15:00:00,232.318,12.558,14558.86,963.2,0.0,1836.0,1081.0
2007-01-17 16:00:00,113.31,7.236,14682.64,460.8,0.0,92.0,1099.0
2007-01-17 17:00:00,184.012,10.808,14422.55,772.4,0.0,1039.0,912.0
2007-01-17 18:00:00,100.122,6.986,14313.4,417.8,0.0,20.0,0.0
2007-01-17 19:00:00,156.392,9.82,14210.54,665.2,0.0,27.0,0.0
2007-01-17 20:00:00,193.25,12.496,14204.31,822.0,0.0,0.0,599.0
2007-01-17 21:00:00,212.684,8.614,14235.49,896.8,148.0,26.0,1013.0
2007-01-17 22:00:00,163.24,6.524,14427.93,680.0,387.0,2.0,1063.0
2007-01-17 23:00:00,117.34,6.482,14577.31,482.0,555.0,24.0,1084.0
2007-01-18 00:00:00,84.1,8.084,14544.07,344.8,0.0,19.0,1079.0
2007-01-18 01:00:00,67.714,3.966,14495.67,277.8,0.0,7.0,861.0
2007-01-18 02:00:00,17.948,7.44,14652.38,81.8,0.0,26.0,0.0
2007-01-18 03:00:00,17.122,5.864,14645.58,76.8,0.0,0.0,0.0
2007-01-18 04:00:00,17.156,6.094,14638.789999999999,81.8,0.0,26.0,0.0
2007-01-18 05:00:00,16.354,4.82,14565.42,70.39999999999999,0.0,0.0,0.0
2007-01-18 06:00:00,44.84,5.892,14607.79,192.8,0.0,26.0,206.0
2007-01-18 07:00:00,157.304,6.316,14299.57,659.8,0.0,0.0,1044.0
2007-01-18 08:00:00,99.496,8.996,14302.6,416.6,0.0,26.0,1045.0
2007-01-18 09:00:00,79.594,3.8680000000000003,14380.71,328.0,0.0,0.0,1056.0
2007-01-18 10:00:00,51.968,7.7139999999999995,14381.1,218.79999999999998,0.0,26.0,558.0
2007-01-18 11:00:00,16.778,4.998,14474.59,77.8,0.0,6.0,0.0
2007-01-18 12:00:00,18.302,7.644,14422.28,85.2,0.0,20.0,0.0
2007-01-18 13:00:00,30.366,7.474,14401.36,141.2,0.0,14.0,0.0
2007-01-18 14:00:00,22.322,5.362,14556.12,102.4,0.0,12.0,0.0
2007-01-18 15:00:00,36.769999999999996,9.847999999999999,14610.7,157.6,0.0,23.0,263.0
2007-01-18 16:00:00,97.984,10.36,14517.52,406.4,0.0,2.0,1076.0
2007-01-18 17:00:00,129.2,7.4879999999999995,14219.45,543.4,0.0,26.0,1032.0
2007-01-18 18:00:00,188.008,10.36,14140.13,796.8,0.0,0.0,1022.0
2007-01-18 19:00:00,167.58,15.394,14292.57,705.4,0.0,25.0,876.0
2007-01-18 20:00:00,178.112,8.538,14356.45,743.6,0.0,0.0,1052.0
2007-01-18 21:00:00,166.728,7.604,14305.14,699.6,0.0,26.0,1045.0
2007-01-18 22:00:00,84.218,6.858,14436.04,348.6,0.0,0.0,1064.0
2007-01-18 23:00:00,31.498,6.73,14640.75,135.8,0.0,26.0,212.0
2007-01-19 00:00:00,18.322,5.79,14497.98,81.6,0.0,0.0,0.0
2007-01-19 01:00:00,18.98,6.954000000000001,14463.08,84.39999999999999,0.0,26.0,0.0
2007-01-19 02:00:00,18.286,5.864,14551.2,82.2,0.0,4.0,0.0
2007-01-19 03:00:00,18.514,6.162,14481.77,83.0,0.0,21.0,0.0
2007-01-19 04:00:00,19.036,6.760000000000001,14444.4,85.2,0.0,15.0,0.0
2007-01-19 05:00:00,18.026,5.42,14363.87,80.4,0.0,11.0,0.0
2007-01-19 06:00:00,48.04,6.494,14585.62,203.8,0.0,24.0,25.0
2007-01-19 07:00:00,170.346,9.422,14284.35,716.4,2.0,1.0,901.0
2007-01-19 08:00:00,127.666,8.11,14213.63,538.0,520.0,25.0,1032.0
2007-01-19 09:00:00,109.978,3.54,14153.31,465.40000000000003,557.0,0.0,1023.0
2007-01-19 10:00:00,68.678,6.07,14208.81,288.4,0.0,26.0,858.0
2007-01-19 11:00:00,15.474,4.186,14387.71,67.2,0.0,0.0,0.0
2007-01-19 12:00:00,18.15,7.976,14508.86,80.4,0.0,25.0,0.0
2007-01-19 13:00:00,22.956,3.5420000000000003,14600.22,101.0,0.0,0.0,0.0
2007-01-19 14:00:00,25.381999999999998,10.176,14686.36,118.4,0.0,25.0,0.0
2007-01-19 15:00:00,21.52,7.286,14749.19,99.2,0.0,8.0,0.0
2007-01-19 16:00:00,61.93,7.234,14595.48,259.6,0.0,18.0,390.0
2007-01-19 17:00:00,80.428,8.272,14405.77,336.8,0.0,20.0,910.0
2007-01-19 18:00:00,44.092,6.406,14225.8,192.2,0.0,5.0,0.0
2007-01-19 19:00:00,57.646,8.72,14158.62,247.2,0.0,25.0,0.0
2007-01-19 20:00:00,92.734,10.886,14251.77,391.4,0.0,0.0,0.0
2007-01-19 21:00:00,145.358,15.476,14253.75,613.2,0.0,25.0,812.0
2007-01-19 22:00:00,149.438,3.646,14320.53,627.4,473.0,0.0,765.0
2007-01-19 23:00:00,109.46,5.66,14439.68,459.0,551.0,26.0,456.0
2007-01-20 00:00:00,103.908,6.386,14471.97,446.0,0.0,0.0,0.0
2007-01-20 01:00:00,68.956,7.478,14561.79,311.6,0.0,25.0,0.0
2007-01-20 02:00:00,62.304,4.908,14609.43,280.0,0.0,2.0,0.0
2007-01-20 03:00:00,67.22,8.352,14486.67,305.8,0.0,24.0,0.0
2007-01-20 04:00:00,61.39,5.246,14477.42,279.0,0.0,13.0,0.0
2007-01-20 05:00:00,63.06,5.968,14427.39,285.2,0.0,12.0,0.0
2007-01-20 06:00:00,66.422,8.238,14535.75,298.0,0.0,24.0,0.0
2007-01-20 07:00:00,126.812,4.26,14388.54,545.0,0.0,2.0,540.0
2007-01-20 08:00:00,122.108,15.138,14337.26,524.6,0.0,26.0,49.0
2007-01-20 09:00:00,122.912,3.87,14272.81,516.0,0.0,418.0,697.0
2007-01-20 10:00:00,136.784,20.154,14099.6,594.2,1012.0,81.0,0.0
2007-01-20 11:00:00,124.536,22.846,14203.74,541.8,473.0,0.0,692.0
2007-01-20 12:00:00,110.58800000000001,19.572,14394.98,470.40000000000003,349.0,26.0,719.0
2007-01-20 13:00:00,255.062,20.46,14232.43,1085.2,654.0,1742.0,1035.0
2007-01-20 14:00:00,158.022,9.822,14481.99,662.8,451.0,733.0,1070.0
2007-01-20 15:00:00,118.282,10.15,14406.44,492.40000000000003,513.0,67.0,1059.0
2007-01-20 16:00:00,117.152,5.586,14326.18,488.6,0.0,10.0,1047.0
2007-01-20 17:00:00,167.712,6.404,14160.93,710.8000000000001,0.0,38.0,1024.0
2007-01-20 18:00:00,258.742,8.67,13837.55,1123.8,0.0,560.0,980.0
2007-01-20 19:00:00,320.582,16.498,13867.2,1391.0,0.0,1303.0,983.0
2007-01-20 20:00:00,222.776,8.544,14127.56,944.8,326.0,64.0,1019.0
2007-01-20 21:00:00,145.544,7.582,14343.93,612.4,546.0,9.0,526.0
2007-01-20 22:00:00,65.702,6.684,14367.56,276.0,0.0,38.0,0.0
2007-01-20 23:00:00,67.156,5.546,14550.04,275.8,0.0,5.0,0.0
2007-01-21 00:00:00,82.334,14.602,14517.65,363.6,0.0,26.0,0.0
2007-01-21 01:00:00,90.0,4.826,14452.51,388.8,0.0,10.0,354.0
2007-01-21 02:00:00,94.048,5.448,14585.07,405.2,0.0,16.0,396.0
2007-01-21 03:00:00,71.91,7.7139999999999995,14578.53,323.8,0.0,25.0,0.0
2007-01-21 04:00:00,70.466,3.274,14633.28,324.40000000000003,0.0,0.0,0.0
2007-01-21 05:00:00,72.374,6.676,14560.289999999999,330.2,0.0,26.0,0.0
2007-01-21 06:00:00,106.726,4.344,14530.81,457.2,0.0,0.0,0.0
2007-01-21 07:00:00,65.276,5.766,14452.23,285.8,0.0,25.0,0.0
2007-01-21 08:00:00,115.756,5.406,14362.37,501.4,0.0,0.0,406.0
2007-01-21 09:00:00,115.5,5.182,14228.85,497.0,0.0,24.0,688.0
2007-01-21 10:00:00,127.834,3.88,14218.99,543.2,0.0,0.0,1033.0
2007-01-21 11:00:00,171.604,14.694,14187.97,729.0,1248.0,25.0,1028.0
2007-01-21 12:00:00,161.802,19.13,14188.72,691.8,1091.0,1.0,1029.0
2007-01-21 13:00:00,165.834,18.084,14251.28,705.8,1051.0,24.0,1038.0
2007-01-21 14:00:00,115.544,13.198,14493.0,482.0,347.0,11.0,1072.0
2007-01-21 15:00:00,105.088,7.222,14395.15,448.8,720.0,450.0,59.0
2007-01-21 16:00:00,73.7,5.654,14412.75,308.8,0.0,24.0,0.0
2007-01-21 17:00:00,171.042,5.258,14174.69,735.2,0.0,1333.0,476.0
2007-01-21 18:00:00,218.936,10.436,14051.22,938.8,378.0,472.0,1009.0
2007-01-21 19:00:00,319.826,15.412,13740.34,1403.4,476.0,1688.0,966.0
2007-01-21 20:00:00,364.594,15.448,13880.64,1579.4,1783.0,941.0,986.0
2007-01-21 21:00:00,354.646,17.798,14143.03,1507.2,2501.0,382.0,1021.0
2007-01-21 22:00:00,139.664,12.438,14445.81,585.6,748.0,42.0,38.0
2007-01-21 23:00:00,32.758,7.846,14628.91,138.2,3.0,22.0,0.0
2007-01-22 00:00:00,18.962,8.396,14601.64,85.6,0.0,26.0,0.0
2007-01-22 01:00:00,15.693999999999999,3.706,14613.78,66.8,0.0,0.0,0.0
2007-01-22 02:00:00,18.296,7.48,14709.88,84.6,0.0,25.0,0.0
2007-01-22 03:00:00,15.618,3.528,14709.66,70.0,0.0,0.0,0.0
2007-01-22 04:00:00,18.228,7.222,14677.56,81.2,0.0,26.0,0.0
2007-01-22 05:00:00,15.996,4.0,14643.66,68.8,0.0,0.0,0.0
2007-01-22 06:00:00,59.62,6.284,14655.14,246.2,0.0,25.0,693.0
2007-01-22 07:00:00,111.876,8.474,14485.86,467.0,0.0,0.0,54.0
2007-01-22 08:00:00,185.176,8.246,14350.78,773.8,0.0,24.0,1052.0
2007-01-22 09:00:00,145.326,8.084,14341.39,607.2,526.0,6.0,1050.0
2007-01-22 10:00:00,113.698,6.286,14373.22,472.8,528.0,19.0,1055.0
2007-01-22 11:00:00,80.482,5.49,14333.23,333.2,0.0,11.0,1049.0
2007-01-22 12:00:00,81.228,5.2940000000000005,14479.53,333.0,0.0,14.0,1070.0
2007-01-22 13:00:00,65.85,8.98,14518.76,281.0,0.0,16.0,615.0
2007-01-22 14:00:00,86.268,6.1000000000000005,14727.65,349.4,0.0,9.0,1106.0
2007-01-22 15:00:00,85.264,8.116,14689.88,345.8,0.0,20.0,1100.0
2007-01-22 16:00:00,71.414,4.26,14647.57,292.40000000000003,0.0,5.0,918.0
2007-01-22 17:00:00,68.83800000000001,7.894,14320.84,290.8,0.0,23.0,0.0
2007-01-22 18:00:00,81.804,6.354,14224.07,349.6,0.0,14.0,0.0
2007-01-22 19:00:00,221.954,16.996,14078.12,949.0,0.0,412.0,635.0
2007-01-22 20:00:00,267.344,7.826,14156.1,1138.4,0.0,1567.0,964.0
2007-01-22 21:00:00,154.414,8.184,14335.289999999999,653.0,0.0,666.0,0.0
2007-01-22 22:00:00,99.328,5.606,14614.75,409.6,0.0,58.0,0.0
2007-01-22 23:00:00,97.816,5.836,14620.15,402.4,0.0,17.0,0.0
2007-01-23 00:00:00,122.46,9.02,14603.32,516.8,0.0,689.0,642.0
2007-01-23 01:00:00,32.32,5.132,14680.4,150.8,0.0,38.0,0.0
2007-01-23 02:00:00,28.34,5.938,14752.14,133.6,0.0,37.0,0.0
2007-01-23 03:00:00,28.222,5.658,14748.81,131.6,0.0,14.0,0.0
2007-01-23 04:00:00,27.902,5.03,14646.43,129.20000000000002,0.0,34.0,0.0
2007-01-23 05:00:00,27.986,5.086,14630.5,130.4,0.0,26.0,0.0
2007-01-23 06:00:00,27.278,4.106,14627.95,128.8,0.0,22.0,0.0
2007-01-23 07:00:00,133.508,8.336,14392.84,564.6,0.0,27.0,423.0
2007-01-23 08:00:00,99.77,4.442,14543.38,411.0,0.0,5.0,1079.0
2007-01-23 09:00:00,85.19,5.572,14446.88,353.59999999999997,0.0,24.0,1015.0
2007-01-23 10:00:00,15.522,3.5220000000000002,14462.94,65.6,0.0,1.0,0.0
2007-01-23 11:00:00,17.984,6.882,14482.06,79.2,0.0,24.0,0.0
2007-01-23 12:00:00,16.1,4.314,14563.7,68.8,0.0,0.0,0.0
2007-01-23 13:00:00,17.328,6.31,14575.45,75.8,0.0,23.0,0.0
2007-01-23 14:00:00,16.212,4.3420000000000005,14667.69,71.4,0.0,1.0,0.0
2007-01-23 15:00:00,17.362,6.39,14806.02,76.8,0.0,20.0,0.0
2007-01-23 16:00:00,20.394000000000002,7.73,14799.35,89.4,0.0,5.0,0.0
2007-01-23 17:00:00,120.298,4.948,14555.64,494.2,0.0,14.0,544.0
2007-01-23 18:00:00,143.282,7.136,14460.7,592.0,0.0,11.0,0.0
2007-01-23 19:00:00,218.458,4.388,14335.05,918.2,0.0,5.0,0.0
2007-01-23 20:00:00,214.736,9.31,14254.98,911.2,0.0,19.0,500.0
2007-01-23 21:00:00,175.168,3.896,14331.57,741.8,0.0,0.0,858.0
2007-01-23 22:00:00,92.46000000000001,7.036,14577.27,399.0,0.0,25.0,0.0
2007-01-23 23:00:00,79.36,3.7560000000000002,14633.01,341.8,0.0,0.0,0.0
2007-01-24 00:00:00,110.844,6.548,14592.15,467.8,0.0,25.0,403.0
2007-01-24 01:00:00,95.212,3.5220000000000002,14581.52,407.6,0.0,0.0,178.0
2007-01-24 02:00:00,89.006,5.794,14665.32,382.4,0.0,24.0,0.0
2007-01-24 03:00:00,88.758,3.022,14625.35,383.4,0.0,0.0,0.0
2007-01-24 04:00:00,86.718,5.814,14632.82,374.4,0.0,24.0,0.0
2007-01-24 05:00:00,86.744,3.762,14588.51,368.8,0.0,0.0,0.0
2007-01-24 06:00:00,82.91,6.3740000000000006,14682.13,360.0,0.0,25.0,0.0
2007-01-24 07:00:00,211.422,3.836,14338.73,898.8,0.0,0.0,784.0
2007-01-24 08:00:00,225.49,5.008,14312.99,952.4,12.0,331.0,1047.0
2007-01-24 09:00:00,211.074,3.2960000000000003,14266.72,889.0,634.0,1124.0,1040.0
2007-01-24 10:00:00,157.948,8.506,14250.8,672.0,626.0,693.0,1038.0
2007-01-24 11:00:00,93.5,10.056,14384.49,394.0,0.0,36.0,910.0
2007-01-24 12:00:00,172.296,17.756,14371.31,722.4,1146.0,36.0,1054.0
2007-01-24 13:00:00,110.23,7.242,14543.33,453.8,375.0,10.0,1080.0
2007-01-24 14:00:00,94.778,8.952,14673.2,386.8,136.0,36.0,1098.0
2007-01-24 15:00:00,152.388,5.78,14605.32,624.8,535.0,10.0,1089.0
2007-01-24 16:00:00,163.116,6.728,14675.15,665.2,0.0,33.0,883.0
2007-01-24 17:00:00,101.306,4.9959999999999996,14481.71,418.2,0.0,0.0,0.0
2007-01-24 18:00:00,130.214,7.08,14180.26,549.6,0.0,24.0,0.0
2007-01-24 19:00:00,129.448,10.016,14218.94,552.0,0.0,0.0,0.0
2007-01-24 20:00:00,177.838,12.936,14278.369999999999,747.2,0.0,25.0,719.0
2007-01-24 21:00:00,93.066,10.95,14425.91,389.2,0.0,0.0,0.0
2007-01-24 22:00:00,55.446,12.968,14666.04,234.4,0.0,24.0,0.0
2007-01-24 23:00:00,68.102,7.118,14658.01,282.2,0.0,0.0,421.0
2007-01-25 00:00:00,35.754,8.693999999999999,14742.34,151.4,0.0,25.0,281.0
2007-01-25 01:00:00,15.19,3.27,14606.18,64.8,0.0,0.0,0.0
2007-01-25 02:00:00,18.444,8.104,14829.74,83.0,0.0,24.0,0.0
2007-01-25 03:00:00,15.624,3.404,14902.44,69.6,0.0,0.0,0.0
2007-01-25 04:00:00,18.942,8.66,14876.44,86.39999999999999,0.0,24.0,0.0
2007-01-25 05:00:00,15.608,3.808,14781.43,68.8,0.0,0.0,0.0
2007-01-25 06:00:00,30.684,7.574,14715.55,133.2,0.0,24.0,119.0
2007-01-25 07:00:00,157.27,3.116,14385.51,652.6,0.0,0.0,1057.0
2007-01-25 08:00:00,79.612,4.2459999999999996,14377.22,328.2,0.0,10.0,1056.0
2007-01-25 09:00:00,35.22,4.706,14515.29,146.0,0.0,13.0,315.0
2007-01-25 10:00:00,16.134,4.484,14543.11,68.0,0.0,0.0,0.0
2007-01-25 11:00:00,17.528,6.684,14551.539999999999,76.8,0.0,24.0,0.0
2007-01-25 12:00:00,17.296,3.434,14538.52,76.4,0.0,0.0,0.0
2007-01-25 13:00:00,21.606,8.446,14610.55,94.6,0.0,24.0,0.0
2007-01-25 14:00:00,72.154,4.35,14645.37,294.40000000000003,0.0,0.0,752.0
2007-01-25 15:00:00,103.128,13.396,14661.42,425.0,0.0,24.0,1098.0
2007-01-25 16:00:00,89.474,5.574,14864.5,358.2,0.0,0.0,1127.0
2007-01-25 17:00:00,105.896,6.288,14483.77,438.0,104.0,11.0,1072.0
2007-01-25 18:00:00,144.964,5.354,14363.89,605.1999999999999,476.0,12.0,978.0
2007-01-25 19:00:00,182.546,4.83,14194.26,776.2,578.0,0.0,1030.0
2007-01-25 20:00:00,121.776,5.952,14447.05,509.2,0.0,23.0,1066.0
2007-01-25 21:00:00,137.914,6.516,14565.95,570.4,0.0,0.0,643.0
2007-01-25 22:00:00,80.636,6.25,14589.51,330.4,0.0,24.0,0.0
2007-01-25 23:00:00,62.944,7.02,14739.5,259.4,0.0,0.0,645.0
2007-01-26 00:00:00,17.574,6.674,14699.64,79.8,0.0,24.0,0.0
2007-01-26 01:00:00,16.522,4.9079999999999995,14613.29,72.0,0.0,0.0,0.0
2007-01-26 02:00:00,16.004,4.102,14731.92,72.0,0.0,9.0,0.0
2007-01-26 03:00:00,17.054,5.584,14674.76,76.6,0.0,14.0,0.0
2007-01-26 04:00:00,16.132,4.284,14692.32,71.6,0.0,0.0,0.0
2007-01-26 05:00:00,17.366,5.928,14713.289999999999,79.4,0.0,24.0,0.0
2007-01-26 06:00:00,65.886,4.944,14662.73,275.6,0.0,0.0,508.0
2007-01-26 07:00:00,135.982,4.514,14357.24,565.6,0.0,24.0,933.0
2007-01-26 08:00:00,30.706,4.706,14540.03,132.0,0.0,0.0,0.0
2007-01-26 09:00:00,48.088,3.882,14428.56,208.2,0.0,11.0,0.0
2007-01-26 10:00:00,48.004,5.33,14476.57,211.6,0.0,12.0,70.0
2007-01-26 11:00:00,152.346,3.498,14313.31,636.2,0.0,0.0,1048.0
2007-01-26 12:00:00,102.892,9.268,14455.93,436.0,0.0,23.0,1067.0
2007-01-26 13:00:00,95.368,5.336,14583.51,395.2,0.0,0.0,1086.0
2007-01-26 14:00:00,92.19200000000001,6.21,14733.94,378.2,0.0,24.0,1108.0
2007-01-26 15:00:00,40.468,4.75,14850.84,166.0,0.0,0.0,399.0
2007-01-26 16:00:00,17.416,6.692,14884.2,78.0,0.0,18.0,0.0
2007-01-26 17:00:00,35.53,6.8740000000000006,14546.01,151.0,0.0,6.0,0.0
2007-01-26 18:00:00,54.370000000000005,7.372,14390.06,228.8,0.0,0.0,0.0
2007-01-26 19:00:00,104.202,7.312,14369.960000000001,435.2,0.0,24.0,0.0
2007-01-26 20:00:00,88.638,6.536,14373.65,368.6,0.0,0.0,81.0
2007-01-26 21:00:00,156.444,10.958,14356.47,652.8,0.0,23.0,1018.0
2007-01-26 22:00:00,143.712,6.966,14448.02,598.8,587.0,0.0,383.0
2007-01-26 23:00:00,105.07600000000001,6.274,14695.13,429.6,576.0,25.0,537.0
2007-01-27 00:00:00,30.886,4.464,14700.0,127.8,36.0,0.0,0.0
2007-01-27 01:00:00,25.726,6.0840000000000005,14591.73,111.0,0.0,20.0,0.0
2007-01-27 02:00:00,15.762,3.046,14666.91,70.4,0.0,3.0,0.0
2007-01-27 03:00:00,17.092,5.288,14727.72,75.6,0.0,1.0,0.0
2007-01-27 04:00:00,17.412,5.898,14734.23,77.2,0.0,22.0,0.0
2007-01-27 05:00:00,17.104,4.524,14754.09,74.6,0.0,0.0,0.0
2007-01-27 06:00:00,31.92,5.852,14707.98,137.4,0.0,24.0,241.0
2007-01-27 07:00:00,91.912,3.79,14484.64,385.2,0.0,0.0,390.0
2007-01-27 08:00:00,123.296,11.554,14416.29,518.2,0.0,231.0,148.0
2007-01-27 09:00:00,110.758,4.038,14284.45,463.2,0.0,409.0,1043.0
2007-01-27 10:00:00,109.966,12.224,14337.36,462.6,0.0,24.0,1050.0
2007-01-27 11:00:00,94.72,6.228,14251.77,397.2,0.0,0.0,1038.0
2007-01-27 12:00:00,84.166,4.654,14320.26,350.8,0.0,14.0,1048.0
2007-01-27 13:00:00,92.512,8.864,14539.49,381.6,0.0,11.0,1079.0
2007-01-27 14:00:00,194.51,7.798,14416.64,813.0,527.0,1006.0,1062.0
2007-01-27 15:00:00,125.326,7.818,14586.33,517.2,72.0,636.0,1086.0
2007-01-27 16:00:00,122.78,7.3,14607.2,504.8,535.0,63.0,1089.0
2007-01-27 17:00:00,86.07,3.184,14376.69,355.4,0.0,10.0,1055.0
