index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
376,1/1/07,6:16:00,2.378,0,240.48,9.8,0,0,0.0
377,1/1/07,6:17:00,2.378,0,240.52,9.8,0,0,0.0
378,1/1/07,6:18:00,2.392,0,241.32,9.8,0,0,0.0
379,1/1/07,6:19:00,2.41,0,242.29,9.8,0,0,0.0
380,1/1/07,6:20:00,2.404,0,241.99,9.8,0,0,0.0
381,1/1/07,6:21:00,2.402,0,241.85,9.8,0,0,0.0
382,1/1/07,6:22:00,2.4,0,241.69,9.8,0,0,0.0
383,1/1/07,6:23:00,2.392,0,241.24,9.8,0,0,0.0
384,1/1/07,6:24:00,2.394,0,241.41,9.8,0,0,0.0
385,1/1/07,6:25:00,2.378,0,240.52,9.8,0,0,0.0
386,1/1/07,6:26:00,2.384,0,240.93,9.8,0,0,0.0
387,1/1/07,6:27:00,2.388,0,241.08,9.8,0,0,0.0
388,1/1/07,6:28:00,2.392,0,241.33,9.8,0,0,0.0
389,1/1/07,6:29:00,2.392,0,241.31,9.8,0,0,0.0
390,1/1/07,6:30:00,2.402,0,241.87,9.8,0,0,0.0
391,1/1/07,6:31:00,2.404,0,241.98,9.8,0,0,0.0
392,1/1/07,6:32:00,2.406,0,242.15,9.8,0,0,0.0
393,1/1/07,6:33:00,2.4,0,241.82,9.8,0,0,0.0
394,1/1/07,6:34:00,2.406,0,242.03,9.8,0,0,0.0
395,1/1/07,6:35:00,2.408,0,242.18,9.8,0,0,0.0
396,1/1/07,6:36:00,2.392,0,241.29,9.8,0,0,0.0
397,1/1/07,6:37:00,2.406,0,241.05,10,0,0,0.0
398,1/1/07,6:38:00,2.48,0.122,240.22,10.2,0,0,0.0
399,1/1/07,6:39:00,2.474,0.122,240.17,10.2,0,0,0.0
400,1/1/07,6:40:00,2.484,0.124,240.83,10.2,0,0,0.0
401,1/1/07,6:41:00,2.49,0.128,241.19,10.2,0,0,0.0
402,1/1/07,6:42:00,2.498,0.13,241.68,10.2,0,0,0.0
403,1/1/07,6:43:00,2.502,0.132,242.04,10.2,0,0,0.0
404,1/1/07,6:44:00,2.51,0.134,242.48,10.2,0,0,0.0
405,1/1/07,6:45:00,2.5,0.132,242.08,10.2,0,0,0.0
406,1/1/07,6:46:00,2.492,0.13,241.67,10.2,0,0,0.0
407,1/1/07,6:47:00,2.56,0.224,240.64,10.6,0,0,0.0
408,1/1/07,6:48:00,2.538,0.226,240.24,10.6,0,0,0.0
409,1/1/07,6:49:00,2.534,0.224,240.07,10.6,0,0,0.0
410,1/1/07,6:50:00,2.54,0.226,240.44,10.6,0,0,0.0
411,1/1/07,6:51:00,2.516,0.184,240.76,10.4,0,0,0.0
412,1/1/07,6:52:00,2.478,0.102,242.16,10.2,0,0,0.0
413,1/1/07,6:53:00,2.484,0.102,242.55,10.2,0,0,0.0
414,1/1/07,6:54:00,2.476,0.102,242.21,10.2,0,0,0.0
415,1/1/07,6:55:00,2.444,0.068,241.54,10,0,0,0.0
416,1/1/07,6:56:00,2.394,0,241.54,9.8,0,0,0.0
417,1/1/07,6:57:00,2.396,0,241.65,9.8,0,0,0.0
418,1/1/07,6:58:00,2.396,0,241.73,9.8,0,0,0.0
419,1/1/07,6:59:00,2.396,0,242,9.8,0,0,0.0
420,1/1/07,7:00:00,2.396,0,242.03,9.8,0,0,0.0
421,1/1/07,7:01:00,2.388,0,241.4,9.8,0,0,0.0
422,1/1/07,7:02:00,2.39,0,241.3,9.8,0,0,0.0
423,1/1/07,7:03:00,2.386,0,241.11,9.8,0,0,0.0
424,1/1/07,7:04:00,2.374,0,240.74,9.8,0,0,0.0
425,1/1/07,7:05:00,2.362,0,240.18,9.8,0,0,0.0
426,1/1/07,7:06:00,2.362,0,240.09,9.8,0,0,0.0
427,1/1/07,7:07:00,2.376,0,240.58,9.8,0,0,0.0
428,1/1/07,7:08:00,2.362,0,239.82,9.8,0,0,0.0
429,1/1/07,7:09:00,2.364,0,239.99,9.8,0,0,0.0
430,1/1/07,7:10:00,2.366,0,240.38,9.8,0,0,0.0
431,1/1/07,7:11:00,2.36,0,240.06,9.8,0,0,0.0
432,1/1/07,7:12:00,2.362,0,239.8,9.8,0,0,0.0
433,1/1/07,7:13:00,2.368,0,240.19,9.8,0,0,0.0
434,1/1/07,7:14:00,2.378,0,240.71,9.8,0,0,0.0
435,1/1/07,7:15:00,2.488,0.116,240.78,10.2,0,0,0.0
436,1/1/07,7:16:00,2.478,0.124,240.69,10.2,0,0,0.0
437,1/1/07,7:17:00,2.482,0.124,240.86,10.2,0,0,0.0
438,1/1/07,7:18:00,2.476,0.124,240.53,10.2,0,0,0.0
439,1/1/07,7:19:00,2.466,0.122,240.12,10.2,0,0,0.0
440,1/1/07,7:20:00,2.458,0.12,240.03,10.2,0,0,0.0
441,1/1/07,7:21:00,2.464,0.122,240.42,10.2,0,0,0.0
442,1/1/07,7:22:00,2.468,0.124,240.71,10.2,0,0,0.0
443,1/1/07,7:23:00,2.47,0.126,240.87,10.2,0,0,0.0
444,1/1/07,7:24:00,2.472,0.124,240.66,10.2,0,0,0.0
445,1/1/07,7:25:00,2.474,0.126,240.84,10.2,0,0,0.0
446,1/1/07,7:26:00,2.46,0.122,240.07,10.2,0,0,0.0
447,1/1/07,7:27:00,2.444,0.116,239.26,10.2,0,0,0.0
448,1/1/07,7:28:00,2.496,0.172,239.06,10.4,0,0,0.0
449,1/1/07,7:29:00,2.448,0.122,239.1,10.2,0,0,0.0
450,1/1/07,7:30:00,2.422,0.088,239.22,10,0,0,0.0
451,1/1/07,7:31:00,2.43,0.09,239.89,10,0,0,0.0
452,1/1/07,7:32:00,2.432,0.09,239.95,10,0,0,0.0
453,1/1/07,7:33:00,2.43,0.09,239.95,10,0,0,0.0
454,1/1/07,7:34:00,2.476,0.138,239.88,10.2,0,0,0.0
455,1/1/07,7:35:00,2.502,0.21,239.59,10.4,0,1,0.0
456,1/1/07,7:36:00,2.508,0.212,239.99,10.4,0,1,0.0
457,1/1/07,7:37:00,2.468,0.15,240.1,10.2,0,2,0.0
458,1/1/07,7:38:00,2.44,0.11,240.01,10,0,1,0.0
459,1/1/07,7:39:00,2.442,0.11,240.07,10,0,1,0.0
460,1/1/07,7:40:00,2.45,0.112,240.53,10.2,0,2,0.0
461,1/1/07,7:41:00,2.458,0.114,240.88,10.2,0,1,0.0
462,1/1/07,7:42:00,2.468,0.116,241.44,10.2,0,2,0.0
463,1/1/07,7:43:00,2.444,0.11,240.25,10.2,0,1,0.0
464,1/1/07,7:44:00,2.444,0.11,240.27,10.2,0,1,0.0
465,1/1/07,7:45:00,2.442,0.11,240.07,10,0,2,0.0
466,1/1/07,7:46:00,2.448,0.112,240.51,10.2,0,1,0.0
467,1/1/07,7:47:00,2.438,0.11,240.04,10,0,2,0.0
468,1/1/07,7:48:00,2.432,0.108,239.66,10,0,1,0.0
469,1/1/07,7:49:00,2.448,0.112,240.62,10.2,0,1,0.0
470,1/1/07,7:50:00,2.446,0.112,240.52,10,0,1,0.0
471,1/1/07,7:51:00,2.45,0.114,240.9,10.2,0,2,0.0
472,1/1/07,7:52:00,2.53,0.2,240.8,10.4,0,1,0.0
473,1/1/07,7:53:00,2.554,0.246,240.74,10.6,0,1,0.0
474,1/1/07,7:54:00,2.536,0.242,240.06,10.6,0,2,0.0
475,1/1/07,7:55:00,2.538,0.244,240.24,10.6,0,1,0.0
476,1/1/07,7:56:00,2.536,0.242,240.23,10.6,0,1,0.0
477,1/1/07,7:57:00,2.534,0.244,240.3,10.6,0,1,0.0
478,1/1/07,7:58:00,2.522,0.24,239.74,10.4,0,1,0.0
479,1/1/07,7:59:00,2.526,0.242,240.02,10.4,0,2,0.0
480,1/1/07,8:00:00,2.532,0.244,240.44,10.4,0,1,0.0
481,1/1/07,8:01:00,2.528,0.242,240.27,10.4,0,1,0.0
482,1/1/07,8:02:00,2.51,0.204,240.6,10.4,0,1,0.0
483,1/1/07,8:03:00,2.474,0.126,241.13,10.2,0,0,0.0
484,1/1/07,8:04:00,2.462,0.122,240.56,10.2,0,0,0.0
485,1/1/07,8:05:00,2.46,0.122,240.45,10.2,0,0,0.0
486,1/1/07,8:06:00,2.448,0.1,240.67,10.2,0,0,0.0
487,1/1/07,8:07:00,2.374,0,240.69,9.8,0,0,0.0
488,1/1/07,8:08:00,2.38,0,241.02,9.8,0,0,0.0
489,1/1/07,8:09:00,2.452,0.08,240.55,10.2,0,0,0.0
490,1/1/07,8:10:00,2.454,0.096,241.04,10.2,0,0,0.0
491,1/1/07,8:11:00,2.448,0.094,240.7,10,0,0,0.0
492,1/1/07,8:12:00,2.45,0.094,240.82,10,0,0,0.0
493,1/1/07,8:13:00,2.448,0.094,240.7,10,0,0,0.0
494,1/1/07,8:14:00,2.45,0.096,240.89,10,0,0,0.0
495,1/1/07,8:15:00,2.456,0.098,241.33,10.2,0,0,0.0
496,1/1/07,8:16:00,2.444,0.094,240.72,10,0,0,0.0
497,1/1/07,8:17:00,2.438,0.094,240.49,10,0,0,0.0
498,1/1/07,8:18:00,2.372,0,240.59,9.8,0,0,0.0
499,1/1/07,8:19:00,2.366,0,240.27,9.8,0,0,0.0
500,1/1/07,8:20:00,2.362,0,240.05,9.8,0,0,0.0
501,1/1/07,8:21:00,2.364,0,240.17,9.8,0,0,0.0
502,1/1/07,8:22:00,2.376,0,240.78,9.8,0,0,0.0
503,1/1/07,8:23:00,2.394,0,241.75,9.8,0,0,0.0
504,1/1/07,8:24:00,2.392,0,241.7,9.8,0,0,0.0
505,1/1/07,8:25:00,2.398,0,241.97,9.8,0,0,0.0
506,1/1/07,8:26:00,2.4,0,242.13,9.8,0,0,0.0
507,1/1/07,8:27:00,2.388,0,241.51,9.8,0,0,0.0
508,1/1/07,8:28:00,2.4,0,242.08,9.8,0,0,0.0
509,1/1/07,8:29:00,2.422,0,242.19,10,0,0,0.0
510,1/1/07,8:30:00,2.49,0.126,241.12,10.2,0,0,0.0
511,1/1/07,8:31:00,2.476,0.124,240.55,10.2,0,0,0.0
512,1/1/07,8:32:00,2.48,0.124,240.84,10.2,0,0,0.0
513,1/1/07,8:33:00,2.478,0.124,240.83,10.2,0,0,0.0
514,1/1/07,8:34:00,2.488,0.128,241.44,10.2,0,0,0.0
515,1/1/07,8:35:00,2.484,0.128,241.35,10.2,0,0,0.0
516,1/1/07,8:36:00,2.492,0.13,241.8,10.2,0,0,0.0
517,1/1/07,8:37:00,2.494,0.13,242,10.2,0,0,0.0
518,1/1/07,8:38:00,2.484,0.128,241.53,10.2,0,0,0.0
519,1/1/07,8:39:00,2.472,0.126,240.96,10.2,0,0,0.0
520,1/1/07,8:40:00,2.466,0.124,240.7,10.2,0,0,0.0
521,1/1/07,8:41:00,2.47,0.126,240.89,10.2,0,0,0.0
522,1/1/07,8:42:00,2.476,0.126,241.25,10.2,0,0,0.0
523,1/1/07,8:43:00,2.482,0.128,241.53,10.2,0,0,0.0
524,1/1/07,8:44:00,2.436,0.062,241.55,10,0,0,0.0
525,1/1/07,8:45:00,2.392,0,241.62,9.8,0,0,0.0
526,1/1/07,8:46:00,2.388,0,241.42,9.8,0,0,0.0
527,1/1/07,8:47:00,2.388,0,241.42,9.8,0,0,0.0
528,1/1/07,8:48:00,2.394,0,241.75,9.8,0,0,0.0
529,1/1/07,8:49:00,2.472,0.078,241.91,10.2,0,0,0.0
530,1/1/07,8:50:00,2.474,0.102,242.13,10.2,0,0,0.0
531,1/1/07,8:51:00,2.47,0.1,241.87,10.2,0,0,0.0
532,1/1/07,8:52:00,2.454,0.096,241.06,10.2,0,0,0.0
533,1/1/07,8:53:00,2.458,0.098,241.24,10.2,0,0,0.0
534,1/1/07,8:54:00,2.458,0.098,241.27,10.2,0,0,0.0
535,1/1/07,8:55:00,2.45,0.096,240.93,10,0,0,0.0
536,1/1/07,8:56:00,2.454,0.098,241.19,10,0,0,0.0
537,1/1/07,8:57:00,2.454,0.086,241.41,10,0,0,0.0
538,1/1/07,8:58:00,2.394,0,241.38,9.8,0,0,0.0
539,1/1/07,8:59:00,2.394,0,241.39,9.8,0,0,0.0
540,1/1/07,9:00:00,2.384,0,240.98,9.8,0,0,0.0
541,1/1/07,9:01:00,2.37,0,240.47,9.8,0,0,0.0
542,1/1/07,9:02:00,2.368,0,240.37,9.8,0,0,0.0
543,1/1/07,9:03:00,2.362,0,240.04,9.8,0,0,0.0
544,1/1/07,9:04:00,2.364,0,240.15,9.8,0,0,0.0
545,1/1/07,9:05:00,2.362,0,240.06,9.8,0,0,0.0
546,1/1/07,9:06:00,2.364,0,240.22,9.8,0,0,0.0
547,1/1/07,9:07:00,2.388,0,239.76,9.8,0,0,0.0
548,1/1/07,9:08:00,2.456,0.118,239.23,10.2,0,0,0.0
549,1/1/07,9:09:00,2.444,0.116,238.8,10.2,0,0,0.0
550,1/1/07,9:10:00,2.45,0.118,239.3,10.2,0,0,0.0
551,1/1/07,9:11:00,2.46,0.122,239.93,10.2,0,0,0.0
552,1/1/07,9:12:00,2.468,0.122,239.98,10.2,0,0,0.0
553,1/1/07,9:13:00,2.464,0.122,239.95,10.2,0,0,0.0
554,1/1/07,9:14:00,2.464,0.122,240,10.2,0,0,0.0
555,1/1/07,9:15:00,2.456,0.122,239.72,10.2,0,0,0.0
556,1/1/07,9:16:00,2.44,0.118,238.89,10.2,0,0,0.0
557,1/1/07,9:17:00,2.448,0.12,239.39,10.2,0,0,0.0
558,1/1/07,9:18:00,2.46,0.122,240.03,10.2,0,0,0.0
559,1/1/07,9:19:00,3.504,0.11,238.52,14.6,0,0,16.0
560,1/1/07,9:20:00,3.502,0.108,238.12,14.6,0,0,18.0
561,1/1/07,9:21:00,3.498,0.108,238.41,14.6,0,0,18.0
562,1/1/07,9:22:00,3.406,0,238.19,14.2,0,0,17.0
563,1/1/07,9:23:00,3.398,0,238.6,14.2,0,0,18.0
564,1/1/07,9:24:00,3.38,0,238.07,14.2,0,0,17.0
565,1/1/07,9:25:00,3.39,0,238.51,14.2,0,0,18.0
566,1/1/07,9:26:00,3.406,0,239.11,14.2,0,0,17.0
567,1/1/07,9:27:00,3.442,0,240.2,14.2,0,0,18.0
568,1/1/07,9:28:00,3.444,0,240.27,14.2,0,0,18.0
569,1/1/07,9:29:00,3.504,0.066,239.72,14.6,0,0,18.0
570,1/1/07,9:30:00,3.506,0.086,239.95,14.6,0,0,17.0
571,1/1/07,9:31:00,3.5,0.086,239.74,14.6,0,0,18.0
572,1/1/07,9:32:00,3.498,0.086,239.73,14.6,0,0,17.0
573,1/1/07,9:33:00,3.512,0.088,240.19,14.6,0,0,18.0
574,1/1/07,9:34:00,3.514,0.088,240.37,14.6,0,0,18.0
575,1/1/07,9:35:00,3.51,0.088,240.25,14.6,0,0,17.0
576,1/1/07,9:36:00,3.522,0.09,240.73,14.6,0,0,18.0
577,1/1/07,9:37:00,3.506,0.072,240.79,14.4,0,0,18.0
578,1/1/07,9:38:00,3.434,0,240.28,14.2,0,0,18.0
579,1/1/07,9:39:00,3.44,0,240.54,14.2,0,0,17.0
580,1/1/07,9:40:00,3.442,0,240.64,14.2,0,0,18.0
581,1/1/07,9:41:00,3.458,0,241.24,14.2,0,0,18.0
582,1/1/07,9:42:00,3.456,0,240.87,14.2,0,0,18.0
583,1/1/07,9:43:00,3.452,0,240.74,14.2,0,0,17.0
584,1/1/07,9:44:00,3.458,0,240.96,14.2,0,0,18.0
585,1/1/07,9:45:00,3.5,0.054,240.02,14.6,0,0,18.0
586,1/1/07,9:46:00,3.538,0.116,239.92,14.6,0,0,18.0
587,1/1/07,9:47:00,3.54,0.118,240.14,14.6,0,0,17.0
588,1/1/07,9:48:00,3.526,0.114,239.72,14.6,0,0,18.0
589,1/1/07,9:49:00,3.542,0.118,240.34,14.6,0,0,17.0
590,1/1/07,9:50:00,3.558,0.122,240.97,14.6,0,0,18.0
591,1/1/07,9:51:00,3.542,0.12,240.73,14.6,0,0,18.0
592,1/1/07,9:52:00,3.528,0.118,240.25,14.6,0,0,18.0
593,1/1/07,9:53:00,3.512,0.114,239.76,14.6,0,0,17.0
594,1/1/07,9:54:00,3.502,0.114,239.41,14.6,0,0,18.0
595,1/1/07,9:55:00,3.49,0.112,238.97,14.6,0,0,17.0
596,1/1/07,9:56:00,3.486,0.11,238.85,14.6,0,0,18.0
597,1/1/07,9:57:00,3.468,0.106,237.98,14.4,0,0,17.0
598,1/1/07,9:58:00,3.482,0.11,238.49,14.6,0,0,18.0
599,1/1/07,9:59:00,3.5,0.112,239.17,14.6,0,0,17.0
600,1/1/07,10:00:00,3.48,0.048,239.62,14.4,0,0,18.0
601,1/1/07,10:01:00,3.498,0.102,239.48,14.6,0,1,17.0
602,1/1/07,10:02:00,3.504,0.102,239.71,14.6,0,1,18.0
603,1/1/07,10:03:00,3.5,0.102,239.64,14.6,0,1,17.0
604,1/1/07,10:04:00,3.484,0.102,239.24,14.4,0,2,18.0
605,1/1/07,10:05:00,3.474,0.1,238.79,14.4,0,1,17.0
606,1/1/07,10:06:00,3.482,0.1,239.09,14.4,0,2,18.0
607,1/1/07,10:07:00,3.478,0.1,238.95,14.4,0,1,17.0
608,1/1/07,10:08:00,2.916,0.106,239.33,12.4,0,1,9.0
609,1/1/07,10:09:00,2.498,0.172,239.83,10.4,0,2,0.0
610,1/1/07,10:10:00,2.51,0.214,239.74,10.4,0,1,0.0
611,1/1/07,10:11:00,2.506,0.212,239.52,10.4,0,2,0.0
612,1/1/07,10:12:00,2.482,0.204,237.92,10.4,0,1,0.0
613,1/1/07,10:13:00,2.5,0.21,239.03,10.4,0,1,0.0
614,1/1/07,10:14:00,2.484,0.206,238.31,10.4,0,2,0.0
615,1/1/07,10:15:00,2.47,0.206,238.22,10.4,0,1,0.0
616,1/1/07,10:16:00,2.442,0.21,238.16,10.2,0,1,0.0
617,1/1/07,10:17:00,2.6,0.222,237.97,11,0,1,0.0
618,1/1/07,10:18:00,2.746,0.202,237.27,11.6,0,2,0.0
619,1/1/07,10:19:00,2.314,0.106,237.2,9.6,0,1,0.0
620,1/1/07,10:20:00,2.28,0.108,237.42,9.6,0,1,0.0
621,1/1/07,10:21:00,2.284,0.108,237.71,9.6,0,1,0.0
622,1/1/07,10:22:00,2.29,0.11,238,9.6,0,2,0.0
623,1/1/07,10:23:00,2.376,0.188,238.52,10,0,1,0.0
624,1/1/07,10:24:00,2.42,0.248,239.4,10,0,1,0.0
625,1/1/07,10:25:00,2.414,0.248,239.29,10,0,1,0.0
626,1/1/07,10:26:00,2.416,0.246,239.2,10,0,1,0.0
627,1/1/07,10:27:00,2.394,0.242,238.1,10,0,2,0.0
628,1/1/07,10:28:00,2.472,0.124,237.94,10.4,0,0,0.0
629,1/1/07,10:29:00,2.614,0.122,237.39,11,0,0,0.0
630,1/1/07,10:30:00,2.616,0.124,237.56,11,0,0,0.0
631,1/1/07,10:31:00,2.64,0.13,238.83,11,0,0,0.0
632,1/1/07,10:32:00,2.634,0.128,238.63,11,0,0,0.0
633,1/1/07,10:33:00,2.63,0.128,238.51,11,0,0,0.0
634,1/1/07,10:34:00,2.644,0.132,239.22,11,0,0,0.0
635,1/1/07,10:35:00,2.648,0.132,239.46,11,0,0,0.0
636,1/1/07,10:36:00,2.636,0.13,238.85,11,0,0,0.0
637,1/1/07,10:37:00,2.616,0.106,238.63,10.8,0,0,0.0
638,1/1/07,10:38:00,2.542,0,238.67,10.6,0,0,0.0
639,1/1/07,10:39:00,2.542,0,238.63,10.6,0,0,0.0
640,1/1/07,10:40:00,2.546,0,238.75,10.6,0,0,0.0
641,1/1/07,10:41:00,2.55,0,238.93,10.6,0,0,0.0
642,1/1/07,10:42:00,2.538,0,238.32,10.6,0,0,0.0
643,1/1/07,10:43:00,2.54,0,238.5,10.6,0,0,0.0
644,1/1/07,10:44:00,2.536,0,238.28,10.6,0,0,0.0
645,1/1/07,10:45:00,2.544,0,238.68,10.6,0,0,0.0
646,1/1/07,10:46:00,2.598,0.064,238.07,10.8,0,0,0.0
647,1/1/07,10:47:00,2.612,0.098,238.43,10.8,0,0,0.0
648,1/1/07,10:48:00,2.614,0.098,238.48,10.8,0,0,0.0
649,1/1/07,10:49:00,2.602,0.096,237.84,10.8,0,0,0.0
650,1/1/07,10:50:00,2.6,0.096,237.87,10.8,0,0,0.0
651,1/1/07,10:51:00,2.592,0.094,237.42,10.8,0,0,0.0
652,1/1/07,10:52:00,2.602,0.096,238.04,10.8,0,0,0.0
653,1/1/07,10:53:00,2.6,0.096,237.98,10.8,0,0,0.0
654,1/1/07,10:54:00,2.602,0.098,238.19,10.8,0,0,0.0
655,1/1/07,10:55:00,2.512,0,237.02,10.6,0,0,0.0
656,1/1/07,10:56:00,2.512,0,237.09,10.6,0,0,0.0
657,1/1/07,10:57:00,2.498,0,236.28,10.4,0,0,0.0
658,1/1/07,10:58:00,2.508,0,236.82,10.6,0,0,0.0
659,1/1/07,10:59:00,2.522,0,237.54,10.6,0,0,0.0
660,1/1/07,11:00:00,2.51,0,236.92,10.6,0,0,0.0
661,1/1/07,11:01:00,2.594,0.076,237.07,10.8,0,0,0.0
662,1/1/07,11:02:00,2.608,0.118,236.46,11,0,0,0.0
663,1/1/07,11:03:00,2.602,0.118,236.36,11,0,0,0.0
664,1/1/07,11:04:00,2.596,0.116,236.14,11,0,0,0.0
665,1/1/07,11:05:00,2.602,0.118,236.52,11,0,0,0.0
666,1/1/07,11:06:00,2.596,0.118,236.33,11,0,0,0.0
667,1/1/07,11:07:00,2.594,0.118,236.33,11,0,0,0.0
668,1/1/07,11:08:00,2.614,0.122,237.3,11,0,0,0.0
669,1/1/07,11:09:00,2.618,0.124,237.59,11,0,0,0.0
670,1/1/07,11:10:00,2.618,0.124,237.66,11,0,0,0.0
671,1/1/07,11:11:00,2.62,0.124,237.8,11,0,0,0.0
672,1/1/07,11:12:00,2.624,0.126,238.01,11,0,0,0.0
673,1/1/07,11:13:00,2.636,0.128,238.7,11,0,0,0.0
674,1/1/07,11:14:00,2.624,0.126,238.09,11,0,0,0.0
675,1/1/07,11:15:00,2.6,0.106,237.51,10.8,0,0,0.0
676,1/1/07,11:16:00,2.518,0,237.34,10.6,0,0,0.0
677,1/1/07,11:17:00,2.532,0,238.05,10.6,0,0,0.0
678,1/1/07,11:18:00,2.536,0,238.31,10.6,0,0,0.0
679,1/1/07,11:19:00,2.54,0,238.43,10.6,0,0,0.0
680,1/1/07,11:20:00,2.542,0,238.51,10.6,0,0,0.0
681,1/1/07,11:21:00,2.526,0,237.78,10.6,0,0,0.0
682,1/1/07,11:22:00,2.52,0,237.4,10.6,0,0,0.0
683,1/1/07,11:23:00,2.52,0,237.43,10.6,0,0,0.0
684,1/1/07,11:24:00,2.532,0,238.02,10.6,0,0,0.0
685,1/1/07,11:25:00,2.564,0,237.93,10.8,0,0,0.0
686,1/1/07,11:26:00,2.596,0.094,237.62,10.8,0,0,0.0
687,1/1/07,11:27:00,2.604,0.096,237.95,10.8,0,0,0.0
688,1/1/07,11:28:00,2.594,0.094,237.48,10.8,0,0,0.0
689,1/1/07,11:29:00,2.59,0.094,237.32,10.8,0,0,0.0
690,1/1/07,11:30:00,2.602,0.096,237.93,10.8,0,0,0.0
691,1/1/07,11:31:00,2.608,0.098,238.31,10.8,0,0,0.0
692,1/1/07,11:32:00,2.612,0.098,238.57,10.8,0,0,0.0
693,1/1/07,11:33:00,2.598,0.096,237.91,10.8,0,0,0.0
694,1/1/07,11:34:00,2.544,0,237.54,10.6,0,0,0.0
695,1/1/07,11:35:00,2.524,0,237.63,10.6,0,0,0.0
696,1/1/07,11:36:00,2.522,0,237.57,10.6,0,0,0.0
697,1/1/07,11:37:00,2.534,0,238.16,10.6,0,0,0.0
698,1/1/07,11:38:00,2.528,0,237.88,10.6,0,0,0.0
699,1/1/07,11:39:00,2.608,0.086,237.34,11,0,0,0.0
700,1/1/07,11:40:00,2.624,0.122,237.27,11,0,0,0.0
701,1/1/07,11:41:00,2.616,0.12,237,11,0,0,0.0
702,1/1/07,11:42:00,2.612,0.12,236.88,11,0,0,0.0
703,1/1/07,11:43:00,2.602,0.12,236.54,11,0,0,0.0
704,1/1/07,11:44:00,2.6,0.118,236.48,11,0,0,0.0
705,1/1/07,11:45:00,2.592,0.118,236.21,10.8,0,0,0.0
706,1/1/07,11:46:00,2.592,0.118,236.24,10.8,0,0,0.0
707,1/1/07,11:47:00,2.592,0.118,236.28,10.8,0,0,0.0
708,1/1/07,11:48:00,2.584,0.116,235.9,10.8,0,0,0.0
709,1/1/07,11:49:00,2.58,0.116,235.78,10.8,0,0,0.0
710,1/1/07,11:50:00,2.586,0.118,236.16,10.8,0,0,0.0
711,1/1/07,11:51:00,2.584,0.118,236.04,10.8,0,0,0.0
712,1/1/07,11:52:00,2.59,0.118,236.39,10.8,0,0,0.0
713,1/1/07,11:53:00,2.594,0.116,236.64,10.8,0,0,0.0
714,1/1/07,11:54:00,2.522,0,237.5,10.6,0,0,0.0
715,1/1/07,11:55:00,2.526,0,237.72,10.6,0,0,0.0
716,1/1/07,11:56:00,2.536,0,238.26,10.6,0,0,0.0
717,1/1/07,11:57:00,2.532,0,237.95,10.6,0,0,0.0
718,1/1/07,11:58:00,2.53,0,237.85,10.6,0,0,0.0
719,1/1/07,11:59:00,2.516,0,237.18,10.6,0,0,0.0
720,1/1/07,12:00:00,2.478,0,235.3,10.4,0,0,0.0
721,1/1/07,12:01:00,2.48,0,235.36,10.4,0,0,0.0
722,1/1/07,12:02:00,2.502,0,236.38,10.6,0,0,0.0
723,1/1/07,12:03:00,2.508,0,236.67,10.6,0,0,0.0
724,1/1/07,12:04:00,2.504,0,236.5,10.6,0,0,0.0
725,1/1/07,12:05:00,2.576,0.054,237.06,10.8,0,0,0.0
726,1/1/07,12:06:00,2.588,0.094,237.18,10.8,0,0,0.0
727,1/1/07,12:07:00,2.578,0.092,236.62,10.8,0,0,0.0
728,1/1/07,12:08:00,2.562,0.09,235.85,10.8,0,0,0.0
729,1/1/07,12:09:00,2.57,0.09,236.24,10.8,0,0,0.0
730,1/1/07,12:10:00,2.576,0.092,236.63,10.8,0,0,0.0
731,1/1/07,12:11:00,2.554,0.088,235.56,10.8,0,0,0.0
732,1/1/07,12:12:00,2.562,0.09,236.03,10.8,0,0,0.0
733,1/1/07,12:13:00,2.562,0.082,236.41,10.8,0,0,0.0
734,1/1/07,12:14:00,2.484,0,235.55,10.4,0,0,0.0
735,1/1/07,12:15:00,2.49,0,235.81,10.4,0,0,0.0
736,1/1/07,12:16:00,2.512,0,236.96,10.6,0,0,0.0
737,1/1/07,12:17:00,2.596,0.084,236.88,10.8,0,0,0.0
738,1/1/07,12:18:00,2.616,0.12,236.78,11,0,0,0.0
739,1/1/07,12:19:00,2.618,0.122,237.12,11,0,0,0.0
740,1/1/07,12:20:00,2.642,0.128,238.47,11,0,0,0.0
741,1/1/07,12:21:00,2.628,0.124,237.74,11,0,0,0.0
742,1/1/07,12:22:00,2.628,0.124,237.82,11,0,0,0.0
743,1/1/07,12:23:00,2.63,0.126,238.15,11,0,0,0.0
744,1/1/07,12:24:00,2.628,0.126,238.01,11,0,0,0.0
745,1/1/07,12:25:00,2.7,0.206,238.22,11.4,0,0,0.0
746,1/1/07,12:26:00,2.7,0.244,237.65,11.4,0,1,0.0
747,1/1/07,12:27:00,2.684,0.238,236.97,11.2,0,1,0.0
748,1/1/07,12:28:00,2.696,0.242,237.63,11.4,0,2,0.0
749,1/1/07,12:29:00,2.706,0.246,238.05,11.4,0,1,0.0
750,1/1/07,12:30:00,2.7,0.244,237.72,11.4,0,1,0.0
751,1/1/07,12:31:00,2.676,0.198,238.18,11.2,0,2,0.0
